"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"1",1.23176091598883e-75,4.3961064602527e-24,TRUE,0,0,"linear",TRUE
"2",8.84380956825113e-89,2.37503988808678e-23,TRUE,0,0,"linear",TRUE
"3",6.11027416073002e-88,1.603752253811e-24,TRUE,0,0,"linear",TRUE
"4",6.75353574554313e-86,8.8836195073008e-29,TRUE,0,0,"linear",TRUE
"5",1.43191842285379e-80,5.83828191983502e-18,TRUE,0,0,"linear",TRUE
"6",7.87077954257035e-84,7.54660457477131e-27,TRUE,0,0,"linear",TRUE
"7",1.42670458031768e-82,1.18283019001451e-19,TRUE,0,0,"linear",TRUE
"8",1.21302765485185e-79,1.35222271529011e-24,TRUE,0,0,"linear",TRUE
"9",4.93301466554906e-74,4.9049513856784e-26,TRUE,0,0,"linear",TRUE
"10",1.46020039745929e-99,1.06823909415449e-26,TRUE,0,0,"linear",TRUE
"11",0,0,TRUE,0,0,"nonlinear",TRUE
"12",0,0,TRUE,0,0,"nonlinear",TRUE
"13",0,0,TRUE,0,0,"nonlinear",TRUE
"14",0,0,TRUE,0,0,"nonlinear",TRUE
"15",0,0,TRUE,0,0,"nonlinear",TRUE
"16",0,0,TRUE,0,0,"nonlinear",TRUE
"17",0,0,TRUE,0,0,"nonlinear",TRUE
"18",0,0,TRUE,0,0,"nonlinear",TRUE
"19",0,0,TRUE,0,0,"nonlinear",TRUE
"20",0,0,TRUE,0,0,"nonlinear",TRUE
"21",0.00135031395100084,0.11820441685851,TRUE,0,1,"linear",TRUE
"22",0.000921550837596415,0.0318145028985531,TRUE,0,1,"linear",TRUE
"23",3.90889035830983e-06,0.0824535154889036,TRUE,0,1,"linear",TRUE
"24",0.0454752106169173,0.438915072982077,TRUE,0,1,"linear",TRUE
"25",0.00232289677502317,0.0400177219661635,TRUE,0,1,"linear",TRUE
"26",0.0369172472956386,0.0178598635949004,TRUE,0,1,"linear",TRUE
"27",0.0085122255779581,0.748872097929279,TRUE,0,1,"linear",TRUE
"28",7.97735558658935e-07,0.0127483055372671,TRUE,0,1,"linear",TRUE
"29",0.000316052121110708,0.0790442919662682,TRUE,0,1,"linear",TRUE
"30",5.16478061595041e-06,0.538543763573936,TRUE,0,1,"linear",TRUE
"31",6.23152430017648e-05,0.0526783612132763,TRUE,0,1,"nonlinear",TRUE
"32",0.0458026713408014,0.0434783408208412,TRUE,0,1,"nonlinear",TRUE
"33",0.0129979362525002,0.254610880982547,TRUE,0,1,"nonlinear",TRUE
"34",2.79152479898404e-06,0.0531527375798226,TRUE,0,1,"nonlinear",TRUE
"35",0.000503399080681477,0.126867549626632,TRUE,0,1,"nonlinear",TRUE
"36",2.83011347492756e-05,0.613936740915934,TRUE,0,1,"nonlinear",TRUE
"37",1.72752185573222e-06,0.0460569209522612,TRUE,0,1,"nonlinear",TRUE
"38",0.00317168324824962,0.0386841545398496,TRUE,0,1,"nonlinear",TRUE
"39",0.000180729302779292,0.0143818207505967,TRUE,0,1,"nonlinear",TRUE
"40",0.000102464296677041,0.0874767950333892,TRUE,0,1,"nonlinear",TRUE
"41",8.57373774341911e-37,4.01244699576892e-10,TRUE,1,0,"linear",TRUE
"42",4.9167088287444e-27,4.93252589386141e-12,TRUE,1,0,"linear",TRUE
"43",2.02600269172719e-43,4.28352362853952e-10,TRUE,1,0,"linear",TRUE
"44",8.9814447914564e-36,0.000297173782419514,TRUE,1,0,"linear",TRUE
"45",3.13643924375782e-28,2.21776276202658e-12,TRUE,1,0,"linear",TRUE
"46",3.24803646174746e-40,8.55339916019503e-11,TRUE,1,0,"linear",TRUE
"47",1.11478574692348e-33,3.396038168664e-08,TRUE,1,0,"linear",TRUE
"48",2.93056694071575e-31,1.49550917401084e-06,TRUE,1,0,"linear",TRUE
"49",1.08417283040415e-36,7.01946542288858e-07,TRUE,1,0,"linear",TRUE
"50",1.62538205439582e-32,1.93253344525644e-09,TRUE,1,0,"linear",TRUE
"51",0,0,TRUE,1,0,"nonlinear",TRUE
"52",0,0,TRUE,1,0,"nonlinear",TRUE
"53",0,0,TRUE,1,0,"nonlinear",TRUE
"54",0,7.36224772701632e-07,TRUE,1,0,"nonlinear",TRUE
"55",0,0,TRUE,1,0,"nonlinear",TRUE
"56",0,0,TRUE,1,0,"nonlinear",TRUE
"57",0,0,TRUE,1,0,"nonlinear",TRUE
"58",0,0,TRUE,1,0,"nonlinear",TRUE
"59",0,0,TRUE,1,0,"nonlinear",TRUE
"60",0,0,TRUE,1,0,"nonlinear",TRUE
"61",0.00322061437642891,0.502873922763766,TRUE,1,1,"linear",TRUE
"62",0.0270092586706163,0.884912394852239,TRUE,1,1,"linear",TRUE
"63",0.000339042050392643,0.528868808572859,TRUE,1,1,"linear",TRUE
"64",0.000137181647817494,0.47153706467284,TRUE,1,1,"linear",TRUE
"65",0.000296212358286373,0.123521227992076,TRUE,1,1,"linear",TRUE
"66",0.0609083288761771,0.391959779777025,TRUE,1,1,"linear",TRUE
"67",3.29600150593232e-06,0.809481765003105,TRUE,1,1,"linear",TRUE
"68",0.00393785677777635,0.663917834395325,TRUE,1,1,"linear",TRUE
"69",0.0171847312258896,0.735600338983746,TRUE,1,1,"linear",TRUE
"70",0.000640585729498746,0.92062034491793,TRUE,1,1,"linear",TRUE
"71",2.07976978522373e-06,0.461304613261532,TRUE,1,1,"nonlinear",TRUE
"72",0.000498592459155234,0.0981420342302972,TRUE,1,1,"nonlinear",TRUE
"73",0.00130478160437253,0.34684180876856,TRUE,1,1,"nonlinear",TRUE
"74",0.00767359214988905,0.512503505929267,TRUE,1,1,"nonlinear",TRUE
"75",0.0196708269875556,0.484860565167826,TRUE,1,1,"nonlinear",TRUE
"76",0.0224440160855745,0.0965648719160551,TRUE,1,1,"nonlinear",TRUE
"77",0.0161945034695952,0.554392976946702,TRUE,1,1,"nonlinear",TRUE
"78",0.000268236216367512,0.0931472082037046,TRUE,1,1,"nonlinear",TRUE
"79",0.00102094052031115,0.146838331675887,TRUE,1,1,"nonlinear",TRUE
"80",0.00736303234225111,0.171630357991089,TRUE,1,1,"nonlinear",TRUE
